TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/675_S.png,Street_Name_Sign,0.70101595,0.15072463,0.83164006,0.15072463,0.83164006,0.22028986,0.70101595,0.22028986
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/7_E.png,Street_Name_Sign,0.6057907,0.22939867,0.688196,0.22939867,0.688196,0.29398665,0.6057907,0.29398665
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/62_E.png,bicyclists_may_use_ped_signal,0.8432511,0.3942029,0.8838897,0.3942029,0.8838897,0.5014493,0.8432511,0.5014493
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/42_N.png,no_right_turn_symbol,0.51233673,0.13333334,0.54571843,0.13333334,0.54571843,0.2,0.51233673,0.2
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/42_N.png,dont_block_box,0.5573295,0.09275363,0.6037736,0.09275363,0.6037736,0.25507247,0.5573295,0.25507247
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/42_N.png,no_left_turn_symbol,0.32365748,0.11304348,0.3628447,0.11304348,0.3628447,0.19130434,0.32365748,0.19130434
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/42_N.png,Street_Name_Sign,0.3773585,0.13043478,0.43251088,0.13043478,0.43251088,0.1826087,0.3773585,0.1826087
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/347_E.png,Street_Name_Sign,0.6444122,0.2057971,0.76632804,0.2057971,0.76632804,0.30144927,0.6444122,0.30144927
TRAIN,gs://overhead-signs/SignPhotos/111_W.png,left_turn_yield_on_green,0.2264151,0.2057971,0.27140784,0.2057971,0.27140784,0.32173914,0.2264151,0.32173914
TRAIN,gs://overhead-signs/SignPhotos/111_W.png,Street_Name_Sign,0.76342523,0.28985506,0.8548621,0.28985506,0.8548621,0.3594203,0.76342523,0.3594203
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/645_W.png,Street_Name_Sign,0.73730046,0.11304348,0.8534107,0.11304348,0.8534107,0.21449275,0.73730046,0.21449275
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/645_W.png,left_turn_yield_on_green,0.14804064,0.060869563,0.20174165,0.060869563,0.20174165,0.2,0.14804064,0.2
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/961_E.png,Left_Turn_Yield_Flashing_Yellow,0.30769232,0.19710144,0.35994196,0.19710144,0.35994196,0.31014493,0.30769232,0.31014493
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/961_E.png,Street_Name_Sign,0.7271408,0.2173913,0.84615386,0.2173913,0.84615386,0.31304348,0.7271408,0.31304348
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/11_N.png,do_not_block_intersection,0.56570154,0.311804,0.5979955,0.311804,0.5979955,0.38530067,0.56570154,0.38530067
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/11_N.png,left_turn_yield_on_green,0.3018868,0.27826086,0.33817127,0.27826086,0.33817127,0.37391305,0.3018868,0.37391305
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/11_N.png,green_bus_sign,0.876392,0.43875277,0.8964365,0.43875277,0.8964365,0.48997772,0.876392,0.48997772
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/11_N.png,Street_Name_Sign,0.7808418,0.35072464,0.8592163,0.35072464,0.8592163,0.4057971,0.7808418,0.4057971
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/688_W.png,Street_Name_Sign,0.1436865,0.1536232,0.25108853,0.1536232,0.25108853,0.25507247,0.1436865,0.25507247
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/688_W.png,left_turn_yield_on_green,0.37300435,0.21449275,0.41364297,0.21449275,0.41364297,0.3188406,0.37300435,0.3188406
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/688_E.png,Left_Turn_Yield_Flashing_Yellow,0.29027575,0.23768117,0.32946298,0.23768117,0.32946298,0.36231884,0.29027575,0.36231884
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/688_E.png,Street_Name_Sign,0.74891144,0.17391305,0.8563135,0.17391305,0.8563135,0.2637681,0.74891144,0.2637681
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/427_S.png,Street_Name_Sign,0.53120464,0.29275364,0.5994195,0.29275364,0.5994195,0.36811593,0.53120464,0.36811593
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/673_S.png,Street_Name_Sign,0.6850508,0.1826087,0.796807,0.1826087,0.796807,0.24927536,0.6850508,0.24927536
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/673_S.png,left_turn_signal,0.007256894,0.22028986,0.044992745,0.22028986,0.044992745,0.3188406,0.007256894,0.3188406
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/36_E.png,straight_arrow_only,0.2817372,0.16703786,0.298441,0.16703786,0.298441,0.27171493,0.2817372,0.27171493
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/36_E.png,left_turn_yield_on_green,0.23385301,0.18708241,0.26391983,0.18708241,0.26391983,0.27394208,0.23385301,0.27394208
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/36_E.png,Street_Name_Sign,0.6403118,0.15144767,0.7817372,0.15144767,0.7817372,0.24053451,0.6403118,0.24053451
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/36_E.png,straight_arrow_only,0.2951002,0.17371938,0.3129176,0.17371938,0.3129176,0.2650334,0.2951002,0.2650334
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/36_E.png,left_turn_arrow_only,0.26837417,0.17594655,0.2895323,0.17594655,0.2895323,0.26726058,0.26837417,0.26726058
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/724_S.png,Street_Name_Sign,0.6661829,0.1536232,0.7808418,0.1536232,0.7808418,0.24347825,0.6661829,0.24347825
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/645_E.png,left_turn_yield_on_green,0.19883889,0.14492753,0.24818578,0.14492753,0.24818578,0.26666668,0.19883889,0.26666668
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/645_E.png,Street_Name_Sign,0.75181425,0.22028986,0.86647314,0.22028986,0.86647314,0.32463768,0.75181425,0.32463768
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/204_N.png,Street_Name_Sign,0.68759125,0.18658893,0.8350365,0.18658893,0.8350365,0.27113703,0.68759125,0.27113703
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/204_N.png,Left_Turn_Yield_Flashing_Yellow,0.25109488,0.12244898,0.31532848,0.12244898,0.31532848,0.25655976,0.25109488,0.25655976
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/204_N.png,turning_vehicle_yield_ped_symbol,0.8510949,0.34985423,0.90510947,0.34985423,0.90510947,0.4664723,0.8510949,0.4664723
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/445_N.png,new_traffic_pattern,0.33430657,0.12827988,0.39562044,0.12827988,0.39562044,0.2857143,0.33430657,0.2857143
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/445_N.png,Street_Name_Sign,0.6890511,0.18367347,0.7927007,0.18367347,0.7927007,0.27988338,0.6890511,0.27988338
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/445_N.png,no_right_turn_on_red,0.4890511,0.12827988,0.54452556,0.12827988,0.54452556,0.25072888,0.4890511,0.25072888
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/445_N.png,white_schedule_sign,0.81313866,0.4052478,0.86569345,0.4052478,0.86569345,0.4664723,0.81313866,0.4664723
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/445_N.png,white_schedule_sign,0.48321167,0.23323615,0.54306567,0.23323615,0.54306567,0.30029154,0.48321167,0.30029154
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/445_N.png,Left_Turn_Yield_Flashing_Yellow,0.2671533,0.13702624,0.32846716,0.13702624,0.32846716,0.27113703,0.2671533,0.27113703
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/445_N.png,no_right_turn_on_red,0.810219,0.29446065,0.8569343,0.29446065,0.8569343,0.40816328,0.810219,0.40816328
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/724_E.png,Street_Name_Sign,0.20174165,0.12463768,0.36574745,0.12463768,0.36574745,0.19130434,0.20174165,0.19130434
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/687_E.png,straight_arrow_only,0.36350363,0.08746356,0.44087592,0.08746356,0.44087592,0.27113703,0.36350363,0.27113703
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/687_E.png,Street_Name_Sign,0.6832117,0.17492712,0.90072995,0.17492712,0.90072995,0.3090379,0.6832117,0.3090379
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/687_E.png,left_straight_arrow,0.17080292,0.0787172,0.24379562,0.0787172,0.24379562,0.27113703,0.17080292,0.27113703
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/687_E.png,straight_arrow_only,0.58832115,0.12827988,0.66423357,0.12827988,0.66423357,0.3090379,0.58832115,0.3090379
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/865_W.png,left_turn_yield_on_green,0.24671532,0.1516035,0.29051095,0.1516035,0.29051095,0.27113703,0.24671532,0.27113703
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/865_W.png,Street_Name_Sign,0.75036496,0.21574344,0.8437956,0.21574344,0.8437956,0.29154518,0.75036496,0.29154518
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/691_E.png,left_turn_yield_on_green,0.19448476,0.2231884,0.24092889,0.2231884,0.24092889,0.34202898,0.19448476,0.34202898
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/691_E.png,Street_Name_Sign,0.5994195,0.28115943,0.6923077,0.28115943,0.6923077,0.35072464,0.5994195,0.35072464
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/691_E.png,green_bus_sign,0.8780842,0.4405797,0.9100145,0.4405797,0.9100145,0.5246377,0.8780842,0.5246377
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/929_W.png,left_turn_yield_on_green,0.20319304,0.17391305,0.2467344,0.17391305,0.2467344,0.29565218,0.20319304,0.29565218
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/929_W.png,Street_Name_Sign,0.7503629,0.21449275,0.8563135,0.21449275,0.8563135,0.29275364,0.7503629,0.29275364
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/721_W.png,Street_Name_Sign,0.6269956,0.11014493,0.76342523,0.11014493,0.76342523,0.24347825,0.6269956,0.24347825
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/871_W.png,left_turn_yield_on_green,0.22189781,0.052478135,0.2759124,0.052478135,0.2759124,0.19825073,0.22189781,0.19825073
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/470_N.png,Street_Name_Sign,0.68759125,0.2244898,0.78248173,0.2244898,0.78248173,0.30029154,0.68759125,0.30029154
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/45_N.png,Street_Name_Sign,0.4465479,0.2026726,0.5100223,0.2026726,0.5100223,0.2650334,0.4465479,0.2650334
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/782_W.png,Street_Name_Sign,0.7620438,0.18658893,0.84817517,0.18658893,0.84817517,0.25364432,0.7620438,0.25364432
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/782_W.png,left_turn_yield_on_green,0.270073,0.23906706,0.31970802,0.23906706,0.31970802,0.37900874,0.270073,0.37900874
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/54_N.png,left_turn_yield_on_green,0.3051225,0.1247216,0.34855235,0.1247216,0.34855235,0.23385301,0.3051225,0.23385301
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/946_S.png,Street_Name_Sign,0.6,0.30029154,0.7021898,0.30029154,0.7021898,0.40816328,0.6,0.40816328
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/586_W.png,Street_Name_Sign,0.62919706,0.15451895,0.7065693,0.15451895,0.7065693,0.27113703,0.62919706,0.27113703
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/42_W.png,right_turn_only,0.49554566,0.1247216,0.54120266,0.1247216,0.54120266,0.24276169,0.49554566,0.24276169
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/40_E.png,dont_block_box,0.7115813,0.19376393,0.75946546,0.19376393,0.75946546,0.3496659,0.7115813,0.3496659
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/40_E.png,no_right_turn_on_red,0.7147651,0.35794184,0.7505593,0.35794184,0.7505593,0.42505592,0.7147651,0.42505592
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/40_E.png,left_straight_arrow,0.44320711,0.24053451,0.47327393,0.24053451,0.47327393,0.3496659,0.44320711,0.3496659
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/40_E.png,except_bicycles,0.712528,0.42729306,0.753915,0.42729306,0.753915,0.46085012,0.712528,0.46085012
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/40_E.png,left_turn_yield_on_green,0.3507795,0.19821826,0.39309576,0.19821826,0.39309576,0.3051225,0.3507795,0.3051225
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/40_E.png,right_turn_only,0.46993318,0.24276169,0.4988864,0.24276169,0.4988864,0.35412025,0.46993318,0.35412025
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/43_N.png,left_turn_yield_on_green,0.3452116,0.36525613,0.38195992,0.36525613,0.38195992,0.454343,0.3452116,0.454343
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/771_W.png,Street_Name_Sign,0.28759125,0.20408164,0.43941605,0.20408164,0.43941605,0.303207,0.28759125,0.303207
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/701_E.png,Street_Name_Sign,0.73722625,0.10495627,0.8350365,0.10495627,0.8350365,0.19241983,0.73722625,0.19241983
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/701_E.png,left_turn_yield_on_green,0.124087594,0.04373178,0.17226277,0.04373178,0.17226277,0.16034986,0.124087594,0.16034986
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/464_W.png,Left_Turn_Yield_Flashing_Yellow,0.33430657,0.22740525,0.39124086,0.22740525,0.39124086,0.3644315,0.33430657,0.3644315
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/464_W.png,straight_right_arrow,0.4058394,0.22740525,0.43357664,0.22740525,0.43357664,0.3644315,0.4058394,0.3644315
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/464_W.png,left_turn_arrow_only,0.38540146,0.25364432,0.4160584,0.25364432,0.4160584,0.34985423,0.38540146,0.34985423
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/464_W.png,Street_Name_Sign,0.6890511,0.27113703,0.81459856,0.27113703,0.81459856,0.35568514,0.6890511,0.35568514
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/554_E.png,left_turn_yield_on_green,0.29927006,0.029154519,0.3591241,0.029154519,0.3591241,0.17201166,0.29927006,0.17201166
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/554_E.png,Street_Name_Sign,0.649635,0.046647232,0.7927007,0.046647232,0.7927007,0.20116618,0.649635,0.20116618
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/462_W.png,left_turn_signal,0.1810219,0.22740525,0.22335766,0.22740525,0.22335766,0.37026238,0.1810219,0.37026238
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/462_W.png,Street_Name_Sign,0.5985401,0.22740525,0.6613139,0.22740525,0.6613139,0.30029154,0.5985401,0.30029154
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/656_W.png,Left_Turn_Yield_Flashing_Yellow,0.51240873,0.10495627,0.5854015,0.10495627,0.5854015,0.24781342,0.51240873,0.24781342
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/656_W.png,Street_Name_Sign,0.7591241,0.1574344,0.8671533,0.1574344,0.8671533,0.25655976,0.7591241,0.25655976
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/158_N.png,Street_Name_Sign,0.59562045,0.16618076,0.7080292,0.16618076,0.7080292,0.27405247,0.59562045,0.27405247
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/778_E.png,left_turn_signal,0.1233672,0.22608696,0.1640058,0.22608696,0.1640058,0.3652174,0.1233672,0.3652174
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/778_E.png,Street_Name_Sign,0.7837446,0.03768116,0.90275764,0.03768116,0.90275764,0.16521738,0.7837446,0.16521738
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/671_W.png,left_turn_yield_on_green,0.15239477,0.08115942,0.2191582,0.08115942,0.2191582,0.24057971,0.15239477,0.24057971
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/671_W.png,Street_Name_Sign,0.7808418,0.19710144,0.862119,0.19710144,0.862119,0.28695652,0.7808418,0.28695652
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/374_E.png,left_turn_yield_on_green,0.14078374,0.1536232,0.17706822,0.1536232,0.17706822,0.25797102,0.14078374,0.25797102
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/814_E.png,Street_Name_Sign,0.729927,0.13119534,0.84817517,0.13119534,0.84817517,0.2419825,0.729927,0.2419825
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/814_E.png,left_turn_yield_on_green,0.24233577,0.040816326,0.29635036,0.040816326,0.29635036,0.19241983,0.24233577,0.19241983
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/969_E.png,Left_Turn_Yield_Flashing_Yellow,0.11320755,0.19130434,0.1567489,0.19130434,0.1567489,0.27826086,0.11320755,0.27826086
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/31_E.png,except_bicycles,0.40044743,0.19910514,0.45973155,0.19910514,0.45973155,0.23713647,0.40044743,0.23713647
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/31_E.png,one_way_arrow,0.401566,0.16107382,0.45525727,0.16107382,0.45525727,0.20134228,0.401566,0.20134228
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/31_E.png,Street_Name_Sign,0.5701559,0.18930958,0.6636971,0.18930958,0.6636971,0.26280624,0.5701559,0.26280624
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/961_W.png,Left_Turn_Yield_Flashing_Yellow,0.2817518,0.35568514,0.33430657,0.35568514,0.33430657,0.4606414,0.2817518,0.4606414
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/66_S.png,bicyclists_may_use_ped_signal,0.74746007,0.28695652,0.79535556,0.28695652,0.79535556,0.39130434,0.74746007,0.39130434
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/402_N.png,white_schedule_sign,0.75620437,0.43148687,0.81459856,0.43148687,0.81459856,0.48979592,0.75620437,0.48979592
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/402_N.png,left_turn_yield_on_green,0.270073,0.09037901,0.3211679,0.09037901,0.3211679,0.2244898,0.270073,0.2244898
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/402_N.png,Street_Name_Sign,0.61167884,0.13119534,0.7167883,0.13119534,0.7167883,0.2361516,0.61167884,0.2361516
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/402_N.png,no_right_turn_on_red,0.7620438,0.3090379,0.81459856,0.3090379,0.81459856,0.4489796,0.7620438,0.4489796
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/7_W.png,Street_Name_Sign,0.616836,0.20289855,0.71407837,0.20289855,0.71407837,0.2753623,0.616836,0.2753623
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/649_S.png,left_turn_yield_on_green,0.50948906,0.08454811,0.5649635,0.08454811,0.5649635,0.23323615,0.50948906,0.23323615
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/649_S.png,no_right_turn_on_red,0.82043797,0.2857143,0.86569345,0.2857143,0.86569345,0.41399416,0.82043797,0.41399416
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/649_S.png,Street_Name_Sign,0.72700727,0.14868805,0.84233576,0.14868805,0.84233576,0.24489796,0.72700727,0.24489796
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/649_S.png,white_schedule_sign,0.8116788,0.393586,0.870073,0.393586,0.870073,0.4664723,0.8116788,0.4664723
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/201_E.png,Street_Name_Sign,0.47737226,0.17784257,0.5810219,0.17784257,0.5810219,0.27113703,0.47737226,0.27113703
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/7_N.png,do_not_block_intersection,0.52783966,0.1714922,0.5623608,0.1714922,0.5623608,0.26057908,0.52783966,0.26057908
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/7_N.png,Street_Name_Sign,0.7282851,0.18485524,0.8285078,0.18485524,0.8285078,0.24053451,0.7282851,0.24053451
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/700_W.png,Street_Name_Sign,0.6277372,0.08454811,0.7693431,0.08454811,0.7693431,0.18075801,0.6277372,0.18075801
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/493_N.png,left_turn_yield_on_green,0.27737227,0.08454811,0.33576643,0.08454811,0.33576643,0.22740525,0.27737227,0.22740525
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/54_S.png,left_turn_yield_on_green,0.40423164,0.07349666,0.45657015,0.07349666,0.45657015,0.21380846,0.40423164,0.21380846
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/483_S.png,left_turn_yield_on_green,0.2729927,0.1516035,0.31532848,0.1516035,0.31532848,0.27405247,0.2729927,0.27405247
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/483_S.png,Street_Name_Sign,0.62919706,0.18075801,0.75766426,0.18075801,0.75766426,0.27988338,0.62919706,0.27988338
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/395_N.png,left_turn_yield_on_green,0.19013062,0.104347825,0.23512337,0.104347825,0.23512337,0.22028986,0.19013062,0.22028986
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/395_N.png,Street_Name_Sign,0.7590711,0.18550725,0.8679245,0.18550725,0.8679245,0.28405797,0.7590711,0.28405797
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/395_N.png,green_bus_sign,0.8693759,0.32753623,0.9143686,0.32753623,0.9143686,0.4405797,0.8693759,0.4405797
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/656_E.png,Street_Name_Sign,0.6656934,0.13702624,0.7766423,0.13702624,0.7766423,0.23323615,0.6656934,0.23323615
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/656_E.png,Left_Turn_Yield_Flashing_Yellow,0.4350365,0.13702624,0.4861314,0.13702624,0.4861314,0.25364432,0.4350365,0.25364432
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/602_E.png,Street_Name_Sign,0.7051095,0.15451895,0.7970803,0.15451895,0.7970803,0.23906706,0.7051095,0.23906706
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/9_W.png,Street_Name_Sign,0.4610245,0.33853006,0.5178174,0.33853006,0.5178174,0.40089086,0.4610245,0.40089086
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/9_W.png,Street_Name_Sign,0.3596882,0.32962137,0.43429846,0.32962137,0.43429846,0.389755,0.3596882,0.389755
TRAIN,gs://overhead-signs/SignsFY2019ImageryCropped/605_N.png,left_turn_arrow_only,0.270073,0.072886296,0.29635036,0.072886296,0.29635036,0.19533528,0.270073,0.19533528
